REID,N_ABS_ADJ_SALES_RATIO
102368,-0.21246883677322992
102377,0.05006000565805169
102391,0.0334936099940949
102403,0.32300064072477963
102467,-0.03614812442324922
102468,0.05291976175561264
102472,-0.0008408073500785207
102475,-0.15298671782123135
102483,0.0702719484671348
102487,-0.034513773780259216
102488,-0.0922911066442802
102493,-0.019123142900706713
102495,-0.15622483145605376
102521,-0.21950680693315128
102522,0.11735884313240763
102552,-0.10440775487409915
102570,0.018757941868182915
102574,-0.1290365529787676
102671,-0.16142242509845933
102679,-0.09527600581971019
105506,-0.04072048214682644
105830,-0.1217103195452004
100294,0.06180209625038602
100410,0.04502373646202629
101906,-0.1723365905781058
101915,0.022776697671064827
101977,-0.06597633973223593
102004,-0.06227783048954072
102064,0.14725272856888727
102065,-0.024134467944912363
102090,-0.21000911254082272
102133,-0.03294818946389966
102173,0.03683004403863843
102236,-0.011413385906906992
102306,-0.1074802886374534
102441,0.03240045281252313
102466,0.06694114386943362
102559,0.057132995721285496
102612,-0.21691512652683675
102624,-0.11623953123605157
102638,-0.11870338946389969
102640,0.0501214369097267
102667,0.10790661452281125
102704,-0.0825960456077558
105507,-0.17120280674785027
105806,0.5802179404062301
105863,-0.059952189463899686
102033,0.010471879036359821
102035,0.006376379641791496
102061,-0.0526284263976976
102088,-0.11626945215341844
102113,-0.017264553441385555
102214,0.033021483419887976
102283,-0.0014344728835533616
102301,0.08554882499757233
102336,-0.11170478910696924
102344,-0.009394417845274394
102366,0.12245435878636546
102392,0.015246087787994744
102505,0.1777010104527149
102508,0.1111010243094146
102514,0.13902027666076167
102524,-0.07230240101193341
102564,0.057215061606074036
102589,-0.10351292117121669
102642,-0.14922109782288612
102673,0.025652935732695226
102710,-0.07729665854495404
102732,-0.06009366861417498
105840,0.1569267668605473
230908,0.42861058637814453
230909,0.43858195687756385
231673,0.4775832373653687
231674,0.47221490190850657
235456,0.4164922007800028
100566,0.007849420419575481
100610,-0.06981591845166335
100707,0.6576514309744179
100718,0.08670295732804867
100722,-0.14304254556245277
100733,-0.05689702686074882
101521,-0.028792615096042806
101649,-0.10183803244021628
101651,-0.10154288766771596
101758,-0.007849420419575481
101759,-0.06176322172518611
103628,0.015925242046814336
103645,0.04616920983369133
103651,0.9468424700762377
103715,0.02773544517260329
103767,0.11191357001965441
103796,-0.024520128194507107
103803,0.3855447053646618
103822,-0.07111590266616385
103847,-0.09420258945501725
103859,0.05819002718037991
103898,-0.17081882601147524
103913,1.209345157261681
103959,0.13417147704487853
104020,-0.08042409743949219
104021,0.811327781729354
104022,-0.12490682749441684
104149,0.04896797497669991
100613,0.13418444133628626
100734,-0.13805743022022154
101583,-0.0428928713703447
101586,-0.022493224852140337
101605,-0.061840379323685135
101610,0.17870245779434135
101640,0.22910651044753816
101655,0.19667184667199267
101662,-0.05991237571031571
101666,-0.06597503914396752
101737,0.22851049175645433
103731,-0.08569159883588029
103768,0.008192214911348139
103780,0.13178600648562744
103845,0.029525745337561582
103851,-0.06457610944722003
103877,-0.045885134990322984
103918,0.09300433612346937
103920,-0.05048443109073342
103970,0.12859783205842878
103977,0.21582384831859125
103982,-0.016855576321809007
100600,-0.15967199890606804
100709,-0.02118310076142582
101750,-0.16237638396944593
103657,0.06546926463482339
103713,-0.0592904122834742
103828,0.10344636172457644
103964,-0.02568930913951395
103965,-0.29366033067832337
104148,0.1583412926753176
104160,-0.017388167665975396
233433,0.1144877510516511
233822,-0.3080621055755364
233823,-0.3177900744456364
103690,-0.010081953603064298
103751,0.08376693774948551
103774,-0.09230985978428907
103792,0.0868482480160766
103915,-0.009425492241480926
103966,-0.04767961277316246
231259,0.1682688425113904
231260,0.16008072053825684
232202,0.19331922578665173
232203,0.18584968050144135
232528,0.12311730980405355
233431,0.09733211272297448
233432,0.1127315612913733
100619,-0.0684737470989214
100964,0.023928886093581236
100970,0.031692714622775675
101018,0.060984136409830136
101063,0.02552833518107911
101065,0.044369450666915444
101189,-0.02207510462236062
101200,0.10964464886739278
101222,-0.09785802700922258
101268,0.020135837372591614
101276,-0.1631556713476225
101287,0.06743182187730978
101290,0.08418810236511465
101299,0.0009786654164898323
101316,0.11028953396638719
101342,-0.11771996777711674
101348,0.008885297487065902
101372,-0.17949883887657053
101393,-0.1644319576426283
101424,-0.07608781575335227
101427,-0.11660660119961336
101454,0.09024366943828543
101494,0.0
101506,-0.11071066543976343
101555,0.04391543366592765
103482,0.08869771091997958
103488,-0.01686615679753045
103495,-0.19697673701620605
103520,0.1453574140641638
103521,0.04533523041389509
103558,-0.05387336202512927
103566,-0.0695262477066213
103568,0.07814977365865683
103574,-0.1396144939586747
103576,-0.0697589840292433
103578,-0.01673839821560541
103594,0.7171797029748708
103595,0.05172718598880799
103606,-0.0047470248011241
119530,0.01645768968218775
119539,0.09525246299946166
119583,-0.0831185059127863
229642,1.2321848478478508
100953,-0.0872733922932204
101026,0.06467833329401973
101051,-0.13580104119286868
101064,1.3195820235083138
101326,-0.027089955516210407
101480,-0.035684276098465806
101533,-0.050596466115185534
103473,-0.14803230000869516
103500,0.09955008908941232
103592,-0.02143922161095535
103611,0.2840104310526873
100620,-0.10648606732870997
100963,0.05671705633908053
101047,0.05129590272645157
101280,0.04124906379449633
101385,-0.03704503125100411
101428,-0.026386566409350887
101433,0.03360627309682196
101451,-0.05661372690317812
101476,-0.05613907901585413
103539,-0.06505572690317807
103612,-0.260621798652057
103676,-0.02196372690317805
103705,0.1961132972818903
104178,-0.11498533980640385
104196,-0.03509257305702418
119574,-0.16107107984435454
233653,-0.30127857538802655
101067,0.11614278891522045
101250,0.13366796879949328
101265,0.05755512050370759
101309,0.022364387796887875
101321,0.014849106241709764
101489,0.15068923476929585
101497,-0.011783196200886081
101531,-0.059730916722902316
103486,0.020487239325714945
103487,0.034088805929842536
103501,-0.007307959327855218
103534,0.09304948216399245
104171,0.19436455053584634
104186,-0.07482231493888736
100947,-0.09732262785208495
106279,-0.09359393778720398
106286,0.5477254148568884
106307,0.6488401277584206
106319,0.19404011134676563
106329,-0.03303135188135803
127823,-0.07958394225983073
127827,-0.01193785419655663
127836,-0.11297529967857817
127844,-0.026974587242026282
100927,-0.05500209059233446
106315,-0.01725280681378244
106318,0.0485780027611597
106321,0.0
127831,0.33600278745644613
106304,0.017545277161862494
106311,-0.01171498257839726
127802,-0.08263045523630314
127808,-0.024002563747228423
127832,0.062358486809357905
127833,0.06081508317175216
127834,0.047931516021042564
100907,-0.051639672831773675
100930,0.09758102521703188
106276,0.13680089725767725
106284,0.5200773895847066
106320,0.09222357723577229
101085,-0.23119744138562598
101115,-0.10893669494239955
101129,-0.028515302546543997
101157,0.0022485731035775114
104202,0.010455248333929856
104230,0.10463984663244441
104234,-0.04131694485228776
104246,0.25845742385422876
116502,0.4406013988998473
116645,0.06805589176803406
121618,0.13506847136662747
121622,0.028818252673763367
101087,-0.02839683210760624
101103,0.0
101112,-0.05648173955065483
101116,1.0926729625303024
101117,0.005310900000911611
101124,-0.012572055189105424
101142,-0.0862212141462122
101159,-0.05716384931891105
101162,-0.06622114694574432
101175,0.05027991150334943
101180,0.5764227250109092
104214,-0.09412844077557436
116572,-0.031789534863902236
116609,0.043808103258464515
116638,0.6933038871612273
116658,0.0694328422170114
121619,0.1256650768546289
121639,0.03048038383528484
101141,-0.0752226642888455
101147,-0.02753218652118805
101166,0.029956327704312558
104209,-0.05791303836624029
116646,-0.1312022719912735
101118,-0.10251424268910536
101137,0.09938981575871797
101168,0.09308753566290062
101174,-0.003617280329818451
104241,0.21317397645229208
104244,-0.07502078024453784
116490,0.07514514635133107
116492,-0.022611003513196337
116503,-0.039175558168178526
121613,-0.022266209398389525
101304,-0.08094121309308888
124958,-0.09571733389775838
125021,-0.14082263782157228
125077,-0.15904410561520088
125081,-0.1733386298714324
125123,-0.13940758115926466
125145,-0.2222983073954488
125188,0.2980650800588811
125190,0.02971813696945036
125210,-0.27692732850111135
216910,0.0640427583663461
228108,0.06939829540367859
124963,0.24602973852018817
124992,0.012926669824240955
125044,0.1582855324152268
125050,0.0807171643486948
125107,-0.1327981188377506
125114,-0.37382255131584163
125139,-0.2634681872763335
125186,0.09541589587382504
125220,0.4703111959125399
125017,-0.1671806614983421
125076,-0.11528002946504479
125110,0.1336416117507968
125148,0.06312703080935023
125208,0.026850890001006045
124955,-0.014354790047319876
124993,-0.10221390386573082
124999,0.003686055199594085
125008,0.052795930489297205
125010,-0.08315469081751403
125194,0.15595810880452576
125195,0.1468974860280725
125207,-0.003686055199594085
125212,-0.017396319589733977
231270,0.12064396492258278
101890,-0.2531449769268671
105181,-0.033924763349196585
105189,0.013021718997321519
105199,-0.1113611431623931
105209,0.0
105211,-0.06874063673881381
105226,-0.1861232070634481
105231,0.01507356493133416
105245,-0.16475369434162113
105246,-0.15623571721481166
105252,0.11154842404437049
105256,-0.0024721086095476075
105178,0.03367683995759774
105180,0.13194566335371083
105186,0.1934219942288492
105202,0.07834260299503126
105234,-0.02966470924409037
105249,-0.027868206883688185
105259,0.07587787784031697
105260,0.02667439351975953
105205,-0.05251730664998955
105206,-0.04409602459870754
105250,0.061011195478512525
105182,0.03702248191649471
105183,0.036018729800368576
105241,-0.041962591202835076
105265,0.03984980906782587
101960,0.0
103223,0.05520658403070866
108577,0.3151088952345694
108585,0.09783889662037881
113617,0.3750193945266379
113847,-0.1598406593707169
113849,-0.05579851496498711
113906,-0.11555971182909863
113928,-0.14288356776200678
113929,-0.2638145904884211
113952,-0.1913216457853863
114020,-0.1708599149649872
114026,0.05091711031217472
114599,-0.18524902561152218
114621,-0.10813198113335848
114731,1.0287742103238449
114762,-0.099572352988752
114799,-0.05512309237750035
114842,0.07244836108868136
114856,0.01122190264357914
114862,0.09741136593460109
202560,-0.06494134268469287
215445,0.02528251193971487
217305,2.1484558788922845
227039,0.12635872893745193
108533,-0.05051774337873105
108634,0.7118673874740373
108656,0.076173728937452
113854,-0.3084649202182705
113898,-0.18720383203815782
114064,-0.016026548675080354
114595,-0.0943400922007595
114613,0.044645273652899164
114633,-0.048800198732859235
114675,-0.03921134635659995
114690,-0.23292871008693833
114721,0.030836407262348264
114732,0.0003565364406736826
114761,3.449322287695767
114806,-0.016537072456276225
114811,-0.13214631865326787
114860,0.31051930937535355
208398,-0.057566834066555383
108663,-0.19628746840179429
108667,-0.17529751624868423
108704,-0.0003565364406735716
113599,-0.14404071515504102
113855,-0.16150136012804556
113977,-0.12714349409652964
114055,-0.153145865936463
114600,0.38261483462850876
114695,0.010330713416387582
114776,0.010846756197136265
114790,-0.07305402071740319
114801,-0.18182347361521883
114810,0.05165058656649324
114850,-0.09749104515291201
114852,-0.04883877456689356
114864,0.0489830307069401
232285,0.05610407493858627
103219,0.1881814037341999
113840,0.01784338516944728
113874,-0.011464706722766782
113880,-0.03881077512758868
113923,0.08481773650683799
113931,0.08566848196061239
113978,0.28412720371192557
113982,0.07732780314736698
114048,0.0009217693075107558
114063,0.25963023300249255
114666,0.018061432189484417
114673,0.024747297066208485
114800,0.04041150367928492
103395,-0.015494112453290132
103396,0.10173923701446153
108051,-0.13451469224590373
108073,0.039225900985477735
108276,-0.18699982020880312
108283,-0.08271424850515369
108303,0.04617296348436617
108312,-0.08650304948152232
108066,-0.15112618199742095
108067,-0.16461210230696788
108251,0.19236964251554112
108263,0.25332840211765106
108290,0.2527324033350443
108309,0.20684134770864526
108089,0.0041916862354419715
108110,0.1426854236936359
108235,-0.03880972587901366
108275,-0.040784997531747025
108321,-0.0041916862354420825
108048,-0.011429012281973794
108061,0.03798651860349811
108274,0.01473018656626468
108277,-0.04388622685304189
108313,0.07454139788535463
103424,0.23594301788617877
103468,0.03914870974553908
108147,0.3754858086527293
108173,-0.04720143770923002
108181,-0.13737749709639957
108208,0.17846599648428918
218515,-0.08467997366311697
108139,0.5927485481997679
108152,0.0007035687889347386
108172,-0.003333975181857074
108219,-0.10142984901277585
108684,-0.06122984901277584
108124,-0.14934594974131565
108180,-0.08221170731707317
108160,0.0
108215,0.011133258451005545
108222,0.06887862393012412
103449,0.30906968307687177
104252,-0.04144636725063566
104262,-0.2668430613270115
104274,0.07591604881018366
104278,-0.2591677072627213
104284,-0.19763202321616968
104290,0.024846395100834084
104306,0.5094917826347093
104337,-0.1174780822351722
104353,-0.2265965179698352
104369,-0.11823809869463031
104376,-0.04460891636538411
104445,-0.21798750760006708
104446,0.018320961263850633
104464,-0.18152240164713346
104465,-0.049209399614613125
104469,-0.002019121876688623
104482,1.4579938248337028
104486,-0.09701402876577758
104503,-0.05275289114382031
104504,-0.06144140585234803
104525,0.8235048361577445
104625,0.13708411748466343
104631,-0.0728008398718436
104715,-0.1466421888965901
104722,-0.07406332775904167
104724,0.1308542545986554
104752,-0.10092438929280634
104756,-0.14543456153873235
104761,0.3430729971049936
104775,-0.13639157743415375
107672,-0.2685407620807378
107684,0.48396269976493345
107735,0.8065751508856994
107753,0.585090038791184
108027,-0.21799596758347078
121506,-0.0045620181367339585
121521,-0.13579632741595637
213527,-0.04953057184861809
213528,-0.032445839611078275
215914,0.043401531279695815
218028,-0.055518634292536895
218029,-0.04350384257701145
228294,0.13000388784454653
229655,0.0015096190678681731
103455,0.31412613085902785
104251,0.352206525182135
104300,-0.2116414649180608
104312,0.13015590392120524
104313,0.034999208108964064
104354,-0.11585962490367308
104480,-0.07733862972887373
104505,0.2263762812796959
104506,0.03220475134621459
104517,-0.06952416868990074
104701,-0.05731744454032095
104733,0.1538860928760154
104740,0.0
104742,-0.023895811505567743
104748,0.17064554957237876
104804,0.169862898552964
104813,0.22806560377292084
104832,0.078945459238142
107682,-0.059607740177013646
107687,0.021032150487568124
108018,-0.14397263224580314
108020,-0.08734859676908469
116557,-0.014273657744694468
199489,0.08643616432063161
225567,-0.0021969026359270893
228287,0.4179292442000885
228288,0.314150614891302
228295,0.20164949846901048
228297,0.4838056768258253
228299,0.26731058060138735
228300,0.3786073691699775
103456,0.13538770985112436
103466,0.017229772133354304
104261,-0.07988666455495741
104266,0.03264358261722533
104380,-0.123713246483667
104391,-0.17345035286664567
104407,-0.019902968251261033
104433,-0.2055346078467254
104532,-0.22324466865611936
104757,0.17215636411448643
104768,0.0013775730592802127
104802,0.38886346531517246
104831,0.1017140771445525
107685,-0.06539442166271447
107818,0.0653247240564312
108015,0.2214016471333543
229656,0.14096985905388415
232749,-0.351628522571234
103400,0.1109707653322286
104291,-0.048007303625964615
104379,0.012468828225519313
104381,-0.03717520985112466
104406,0.0635060957764324
104419,0.18609837884067137
104485,0.034165448914229346
104537,-0.010529346884132984
104539,-0.028753351149022777
104541,0.11025236633285396
104633,0.3082325414422974
104635,0.1045062997260987
104702,0.01637020304994219
104751,0.06724691992570497
104760,-0.06258226125451005
107686,0.14983634869988227
107840,-0.00756485455049094
108022,-0.1324877204728966
213524,-0.04105985869909523
232213,0.0969035660716614
232747,-0.018751071991010115
104153,0.0
104583,0.10208844277276691
104604,0.056467520295456264
104668,0.2492680212457255
104672,-0.07761726535392033
119642,0.0068661768481462215
119666,0.2219861100958997
104669,-0.027726969132539636
104571,-0.0068661768481462215
104572,-0.06970797060268508
119665,-0.01106824182047661
104588,0.09071490198913851
104591,-0.09071490198913851
104909,0.0
105039,-0.03269845199886101
105059,-0.13495144406730658
105070,-0.15214964927503155
105077,0.8926287541882076
105086,0.5542014960073296
105132,0.0008194068374928198
105285,-0.024768749561803194
105332,-0.10014571346015089
105356,-0.06348173565287951
105374,-0.003684726428788365
105398,0.136392583666761
105401,-0.14021296898082597
105408,-0.09074194600803565
105414,-0.07758531392548407
105435,-0.09368060868357153
105443,-0.04663882154388199
105454,-0.22820898882646384
109773,0.021845379975990675
109777,0.024942557243996855
109782,0.13383905314072697
109788,-0.12277743129997953
109817,0.2378398541649448
109828,0.025816199607652246
109829,0.005320027845443165
109857,0.04367121060689405
109859,0.01500168384097711
109861,-0.06280512331155874
109893,-0.05321612036701007
109961,0.037979401483536734
109985,-0.08597241153713364
110007,-0.07667111377980917
110008,0.03626710281026646
110034,-0.06096496015589681
110040,-0.12232576897999231
110043,0.6196794993769477
110075,0.042845157632826814
110089,-0.02568678247725742
110102,0.161055504274345
110116,-0.015167585867211009
110117,0.11465478685322839
110124,0.01786098610578546
110160,0.06823805966777241
110174,-0.13392246585545214
110186,0.1263291663527949
110315,0.04889993337981702
110713,-0.1987248746956083
110714,0.0631646436588933
220417,0.11703207043620423
224954,0.013111972986790676
105006,-0.15012985486610458
105007,-0.11139265477996552
105012,-0.15670562228672247
105082,0.023281147925672818
105084,0.2880958866455695
105288,-0.18416605862889684
105329,1.2488631366686371
105351,-0.01751825169909249
105358,0.26169590647591245
105412,0.02102555154841068
105460,0.07026043769262069
109744,-0.012239552512100627
109799,0.012991653161658179
109832,0.11205621128764254
109834,-0.12184867161360097
109843,0.06913930927651724
109851,-0.1333320111608251
109858,0.1858161805969546
109894,-0.05255825169909256
109963,0.08693873911497152
109966,0.9176238621220456
109995,-0.17743630047958037
110019,-0.2122274735341681
110025,-0.012794152478513454
110097,0.05683953100600714
110173,0.08047715349366902
110697,-0.03716697580490946
110735,-0.04916833299990553
110737,0.5544023193150682
226603,0.2418821000513638
105075,-0.1915542283511668
105095,-0.21097929957623807
105289,0.07675007462554995
105330,-0.1447215554684939
105349,-0.12866610092303937
105370,-0.18411870698364546
105424,-0.012683135555074054
105455,-0.007821666333238997
109745,-0.04260791910485762
109749,-0.03206404031697874
109882,-0.008114989811928264
109908,-0.15094133737661053
109911,0.48125995968302115
109958,-0.10243908793602641
109997,-0.041828121125059625
110001,0.2195426263496879
110068,-0.03684381951018478
110095,0.23976662634968793
110187,-0.007942706983645409
110716,0.06371861276734492
232061,-0.01183837365031215
105300,0.052264948776814646
105309,-0.08776748514857002
105411,-0.00010297453723007166
105445,-0.00019552844193870822
109747,0.12525199837809164
109769,0.03681525778600225
109812,0.1826602035854603
109888,-0.12706791302092385
109892,0.3216642848862733
109907,0.03046049146327312
109948,-0.0007736523959567254
110009,-0.0018323686040546683
110044,0.03989345561798063
110046,-0.07528730790269811
110178,0.00010297453722996064
110182,0.09364815293329898
110931,0.174101185449125
110932,0.21087697629666569
220316,0.30101993513937964
220317,0.2745974647643221
224955,0.03580879732288278
229649,0.08336475107584529
105590,0.06882718715992087
105592,-0.0592164546693103
105614,0.15131340821970052
105673,0.16575852547598313
105714,-0.1624882108153785
105725,0.122976311634169
105923,0.7319231277082066
109263,0.09305852558530447
109294,0.32394805707427166
109303,-0.003422611207563153
109354,-0.03486025815795979
109355,0.04982126215843519
109361,0.029556345232032766
109429,0.02387995550406008
109440,0.640495517773426
109522,0.04758303809862918
109524,-0.09625385714645801
223217,0.0513151778426334
105539,0.00044433310443647844
105658,-0.1477189442685971
105691,-0.02113420574715419
105698,-0.004030320697046674
105742,-0.054002171748021355
105748,0.00618881626355372
105889,-0.00588986194258323
105926,-0.012549483011330964
109241,0.02770101138550496
109493,-0.034844875924181395
105489,-0.024574035518810322
105527,-0.06039406454638652
105632,-0.1270479988300482
105720,-0.01932284670762152
105739,-0.057664804749579524
109239,-0.0004443331044363674
109262,0.0062067337119589006
109290,0.20192353295267118
109325,0.025663140672607554
109350,-0.18708837724232635
109489,-0.0030292247739995837
109548,-0.023696937616712432
223218,0.10541270188172014
105533,0.0035190906537976296
105586,0.16565170708038124
105647,-0.00656067942689198
105648,-0.011777898038217383
105690,0.02772084033704114
105891,-0.057678753406514516
109287,0.14841060488143998
109295,0.28454459336877
109352,0.007909824393635079
109378,-0.04498914218269745
109387,-0.0038878456207122047
105963,0.07204803691452233
105964,0.04389953529396251
105999,0.007316653839873455
105975,0.15983238229411711
105979,-0.030536909046384064
105992,0.020184615776311032
106000,-0.11603101737080257
105969,-0.05309676264201868
105971,-0.007316653839873455
106612,-0.1816133369213978
106333,-0.0552474275374667
106352,-0.08134661347861638
106359,-0.14115567519123928
106383,-0.05781899261409085
106386,-0.04282808204498523
106411,0.06486238984569115
106416,0.079430421825323
106420,-0.02302273706258018
106442,0.30421012653186097
106444,-0.19884728878133828
106488,0.2847574247300826
106535,-0.17616455810641252
106558,-0.28332636203705347
106694,-0.03634389708563557
106749,0.022519480333118347
106832,-0.1301159145880696
106837,0.06513605914081688
106871,-0.11761895501784192
106350,0.19409215312662764
106369,-0.1750901463575686
106501,-0.06828689370673235
106504,0.09002893886545738
106527,-0.11050992267813953
106551,0.1505106344925009
106569,-0.17727379276437738
106630,-0.18084072538185336
106634,-0.17089462863660498
106635,-0.20100451874649505
106648,-0.04524498785501885
106663,-0.11096967554092013
106677,-0.18500511090045507
106705,0.14656348481196002
106712,-0.1131736733402966
106763,0.04677941764231941
106776,-0.07621065115067627
106806,0.7588190936025855
106809,0.19711393051033022
106814,-0.07792604663734148
106829,0.07497212429087119
106852,-0.05924655185270988
106863,0.01034455724697736
106339,0.7826334138899741
106407,0.326635779481372
106449,-0.17385962789816972
106455,0.008000736294345723
106472,-0.1339802584264101
106477,0.019204004607273673
106556,0.02673248561993191
106744,0.26595922949281103
106750,0.28304777286433314
208455,0.05744524184696331
236958,-0.09640537398881377
106332,-0.03737466836731895
106447,-0.19602414708563565
106484,-0.08462363895555425
106514,-0.0367656537453831
106516,0.1729077723205149
106548,-0.12507929979932497
106674,-0.09679389872835753
106704,-0.08981387461804613
106737,0.45200172689810436
106810,0.00418236553738538
106817,-0.06465629745891044
106834,0.02533201025534959
106836,0.02410467405257577
106840,0.07351287019078712
106845,0.01822474477314595
218027,-0.00418236553738538
231167,0.07051793928327998
231169,0.037253632877647935
231170,0.08047445699474476
231171,0.02251660438124814
231172,0.06570656836151889
231173,0.05673535097021454
231174,0.02022571741300938
231175,0.06418827567859198
231176,0.01677667771471547
234084,-0.04567279947075542
106727,-0.03367699816625069
108882,-0.07980222906186363
108911,-0.24468220766238957
108915,-0.2212515079995399
108932,-0.0731181574037052
108933,-0.1610929022873609
108960,1.2184629076369453
108962,0.005111303978408643
108966,-0.163490142203988
108970,-0.09575171966301199
108974,-0.04200277987814771
108979,-0.22123689046603578
108982,-0.13223393992403032
108984,-0.08420536890279856
108991,0.10672097809764991
108997,-0.17634840792365225
109016,-0.16107523565573767
109022,-0.11470626900754849
109027,-0.07651758760902416
109042,-0.1306005783612481
109050,0.06034273690523784
109052,0.0890512057399262
109074,-0.07700433349387514
109080,0.03407917592962817
109096,-0.05595577286815767
109103,-0.13884614627833075
109116,0.09128077070926022
109117,0.10911087380076867
109125,-0.015083181620968555
109147,0.0016313239531773327
109149,-0.06553442724497494
109164,-0.03103930405196409
109166,0.2054478425124796
109182,0.1129118613875204
109183,0.37066655126838155
109208,-0.17489551616693472
109226,-0.02963144742103152
119723,-0.08159632289019869
119758,-0.14980419044022603
119774,0.0637726721657017
119789,0.025222858856457475
119795,-0.08884697262913016
119810,-0.03814186634679462
119811,0.32629253850698536
119824,0.030529301365168182
119849,-0.10411764275421909
119887,0.19422988539878172
119934,0.9343558379505341
119937,-0.03762947398626759
119938,0.42238588477109174
119941,0.08555990722355133
119969,0.7755565366484987
119998,0.11865106353334953
120011,-0.13466085014270152
120023,-0.10300395165010923
120024,-0.1361283961324561
120064,1.5621662328401973
120073,-0.06377897549313605
120085,0.37197910768384956
120089,-0.07733614705632896
120129,0.11027957049804193
120133,0.2134952289241372
120156,0.10224643848343018
120162,-0.004876832200453096
120170,0.18806015153938427
120180,-0.09929143673873736
120183,-0.04412227515587164
120201,0.8749539912606386
120210,-0.0900643219182915
120270,-0.20492472150212765
120274,0.08742976753484655
120281,0.062023722677595705
120285,-0.05676259370006154
120305,0.4118197068864763
120316,-0.09918635281601645
120342,0.20680660539907747
128603,-0.0933517580732412
128613,-0.10978052407037187
128619,-0.04074989339001245
128650,-0.14079775956915808
128749,0.0829839896768566
128767,-0.07927604534997595
